label,message,clean_message
0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,hi di yijue meeting pm esaplanade tonight
1,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",welcome ukmobiledate msg free giving free calling future mg billed p daily cancel send go stop
0,"I want to show you the world, princess :) how about europe?",want show world princess europe
0,Pick you up bout 7.30ish? What time are  and that going?,pick bout ish time going
0,Ok. She'll be ok. I guess,ok shell ok guess
0,Sitting ard nothing to do lor. U leh busy w work?,sitting ard nothing lor u leh busy w work
0,I dont want to hear anything,dont want hear anything
0,Apart from the one i told you about yesterday?,apart one told yesterday
0,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,would great well guild could meet bristol road somewhere get touch weekend plan take flight good week
0,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",christmas occasion celebrated reflection ur value desire affectionsamp tradition ideal christmas
0,I absolutely LOVE South Park! I only recently started watching the office.,absolutely love south park recently started watching office
0,I am not having her number sir,number sir
0,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,ah see lingo let know wot earth finished making
0,Ball is moving a lot.will spin in last :)so very difficult to bat:),ball moving lotwill spin last difficult bat
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,greatest test courage earth bear defeat without losing heartgn tc
0,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",men always need beautiful intelligent caring loving adjustable cooperative wife law allows one wife
0,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,u gd lor go shopping got stuff u wan watch infernal affair come lar
0,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),youll get headache trying figure u trust math promise
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,free st week entry textpod chance win gb ipod cash every wk txt pod tscs custcare
1,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,interflora late order interflora flower christmas call place order midnight tomorrow
0,Esplanade lor. Where else...,esplanade lor else
0,7 lor... Change 2 suntec... Wat time u coming?,lor change suntec wat time u coming
0,I'm home.,im home
0,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,hi yijue regarding textbook intro algorithm second edition im selling
0,Why do you ask princess?,ask princess
1,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,heard u call night knickers make beg like u last time xx luv nikiyunet
0,Go fool dont cheat others ok,go fool dont cheat others ok
0,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
0,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,use soc use home dunno type word ar
0,Haha... They cant what... At the most tmr forfeit... haha so how?,haha cant tmr forfeit haha
0,Loosu go to hospital. De dont let it careless.,loosu go hospital de dont let careless
0,Then i buy.,buy
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",sent jd customer service cum account executive ur mail id detail contact u
0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",helloooo wake sweet morning welcome enjoy day full joy gud mrng
0,I anything lor.,anything lor
0,Exactly. Anyways how far. Is jide her to study or just visiting,exactly anyways far jide study visiting
0,Dear where you will be when i reach there,dear reach
0,U can call now...,u call
0,Can do lor...,lor
0,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,yar lor keep raining non stop u wan go elsewhere
1,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",shop till u drop either k k cash travel voucher call ntt po box crbt fixedline cost ppm mobile vary
1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,summer finally fancy chat flirt sexy single yr area get matched reply summer free join optout txt stop help
1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,cashbincouk get lot cash weekend dear welcome weekend got biggest best ever cash give away
0,You know what hook up means right?,know hook mean right
0,"I wake up long ago already... Dunno, what other thing?",wake long ago already dunno thing
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,tell friend plan valentine day lturlgt
0,Did either of you have any idea's? Do you know of anyplaces doing something?,either idea know anyplaces something
0,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",painful word thought happy toughest thing earth toughest acting happy unspoken pain inside
1,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),id like tell deepest darkest fantasy call pmin stop text call nat rate
1,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",free msg get gnarl barkley crazy ringtone totally free reply go message right
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da
0,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,dont forget though love walk beside watching keeping heart warm
0,Ok going to sleep. Hope i can meet her.,ok going sleep hope meet
0,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,sorry im stil fucked last nite went tobed got work
0,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",good evening sir hope nice day wanted bring notice late paying rent past month pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead month end please help thank everything
0,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.,alrite hunnywot u nite didnt end goin town jus da pub instead jus chillin da mo bedroomlove jen xxx
0,Be sure to check your yahoo email. We sent photos yesterday,sure check yahoo email sent photo yesterday
0,Why i come in between you people,come people
0,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked one remembered everytime bslvyl
0,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,hi peteynoim ok wanted chat coz avent spoken u long timehope ur doin alritehave good nit j love ya amx
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out,dont necessarily expect done get back though im headin
0,Hhahhaahahah rofl wtf nig was leonardo in your room or something,hhahhaahahah rofl wtf nig leonardo room something
0,Will ü b going to esplanade fr home?,b going esplanade fr home
0,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",hi way u day normal waythis real ur uniquei hope know u rest mylife hope u find wot lost
0,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,beauty life next second hide thousand secret wish every second wonderful ur life gud n
0,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",come slave going shell unconsciously avoiding making unhappy
0,K and you're sure I don't have to have consent forms to do it :V,k youre sure dont consent form v
0,Simply sitting and watching match in office..,simply sitting watching match office
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ok bus come soon come otherwise tomorrow
0,Ok I'm gonna head up to usf in like fifteen minutes,ok im gon na head usf like fifteen minute
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,hard live chat pmin choose girl connect live call cheap chat uk biggest live service vu bcmwcnxx
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",hey sexy bun told adore loverboy hope remember thank sister law meatball grin love babe
0,Do we have any spare power supplies,spare power supply
0,Ü mean it's confirmed... I tot they juz say oni... Ok then... ,mean confirmed tot juz say oni ok
0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),great princess love giving receiving oral doggy style fave position enjoy making love ltgt time per night
0,A bloo bloo bloo I'll miss the first bowl,bloo bloo bloo ill miss first bowl
0,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,reason weve spoken year anyways great week best exam
0,Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...,happy valentine day know early hundred handsomes beauty wish thought finish aunty uncle st
0,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,got video tape pple type message lor u free wan help hee co noe u wan watch infernal affair ask u along asking shuhui oso
0,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,ok wont call disturb one know avoiding burden
0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. ",ooh got im gon na start belly dancing moseley wed u want join cafe
0,Sorry * was at the grocers.,sorry grocer
0,"Alright if you're sure, let me know when you're leaving",alright youre sure let know youre leaving
0,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",wasnt well babe swollen gland throat end
0,Its going good...no problem..but still need little experience to understand american customer voice...,going goodno problembut still need little experience understand american customer voice
0,U still havent got urself a jacket ah?,u still havent got urself jacket ah
0,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,good afternoon starshine hows boytoy crave yet ache fuck sip cappuccino miss babe teasing kiss
0,You dont know you jabo me abi.,dont know jabo abi
0,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",mmmmm loved waking word morning miss love hope day go well happy wait u together
0,Gd luck 4 ur exams :-),gd luck ur exam
0,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,yes one woman man please tell like dislike bed
0,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,hello hun ru way im good date guy met walkabout far meet soon hows everyone else
0,Me sef dey laugh you. Meanwhile how's my darling anjie!,sef dey laugh meanwhile hows darling anjie
0,What does the dance river do?,dance river
1,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,today voda number ending selected receive award match please call quoting claim code standard rate app
0,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",geeee miss already know think fuck cant wait till next year together loving kiss
0,"* Was really good to see you the other day dudette, been missing you!",really good see day dudette missing
1,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",thanks ringtone order reference number x mobile charged tone arrive please call customer service colourredtextcolourtxtstar
0,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,lost pound since doc visit last week woot woot im gon na celebrate stuffing face
0,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",way ive put skip right outside front house see house pull
0,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care
0,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,cant feel nauseous im pissed didnt eat sweet week cause today planning pig dieting week im hungry
0,Mmm so yummy babe ... Nice jolt to the suzy,mmm yummy babe nice jolt suzy
0,How much is torch in 9ja.,much torch ja
0,happened here while you were adventuring,happened adventuring
0,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",well weather cali great complexity great need car move freely tax outrageous great place sad part missing home
0,Bring tat cd don forget,bring tat cd forget
0,"Fair enough, anything going on?",fair enough anything going
0,This pain couldn't have come at a worse time.,pain couldnt come worse time
0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,whats oga left phone home saw ur message hope good great weekend
0,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,ur face test ltgt select number tell ur face astrology waiting quick reply
1,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",free ringtone text first poly text get true tone help st free tone xpw end txt stop
0,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,agree stop thinkin ipad please ask macho question
1,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",ur chance win wkly shopping spree txt shop tscs custcare xpwk
0,Hello which the site to download songs its urgent pls,hello site download song urgent pls
1,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,next month get upto call ur standard network charge activate call c wirenet stterms pobox uz cost min mobcudb
0,Correct. So how was work today,correct work today
0,Oh just getting even with u.... u?,oh getting even u u
0,Ic. There are a lotta childporn cars then.,ic lotta childporn car
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,got new year co yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,honestly ive made lovely cup tea promptly dropped key burnt finger getting
0,"Don't worry, * is easy once have ingredients!",dont worry easy ingredient
0,No..jst change tat only..,nojst change tat
0,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",cute thought friendship necessary share every secret ur close frnd watever u shared true
0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",said right giggle saw u would possibly first persondie nvq think much could
0,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",hey kate hope ur ok give u buz wedlunch go outsomewhere adrink towncud go watershd bit ppl fromwrk bthere love petexxx
0,I only haf msn. It's yijue@hotmail.com,haf msn
0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",make squeezed ltgt buck dad
0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,great role model giving much really wish day miracle god reason everything must say wish knew dont ive looked since young still great day
1,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,xmas iscoming ur awarded either cd gift voucher free entry r weekly draw txt music tnc
0,"Yeah, probably here for a while",yeah probably
0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,checking really miss seeing jeremiah great month
0,Ok...,ok
0,U coming 2 pick me?,u coming pick
0,When should I come over?,come
0,Am slow in using biola's fne,slow using biolas fne
0,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,babe think got ur brolly left english wil bring mrw u luv franxx
1,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,u subscribed best mobile content service uk per day send stop helpline
1,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.,u subscribed best mobile content service uk per ten day send stop helpline
0,So the sun is anti sleep medicine.,sun anti sleep medicine
0,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",turn friend staying whole show wont back til ltgt feel free go ahead smoke ltgt worth
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,oic co n si got lunch today dad went dunno whether eat sch wat
0,Good Morning my Dear........... Have a great &amp; successful day.,good morning dear great amp successful day
0,Understand. his loss is my gain :) so do you work? School?,understand loss gain work school
0,Yeah just open chat and click friend lists. Then make the list. Easy as pie,yeah open chat click friend list make list easy pie
0,I am in tirupur.  call you da.,tirupur call da
0,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,o called ubandu run without installing hard diskyou use o copy important file system give repair shop
0,Have you always been saying welp?,always saying welp
1,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,youll rcv msg chat svc free hardcore service text go u get nothing u must age verify yr network try
0,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",found diff farm shop buy cheese way back call
0,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,ok noe ure busy im really bored msg u oso dunno wat colour choose one
0,"Me also da, i feel yesterday night  wait til 2day night dear.",also da feel yesterday night wait til day night dear
0,Yeah imma come over cause jay wants to do some drugs,yeah imma come cause jay want drug
0,:( but your not here....,
1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,weekly coolmob tone ready download week new tone include crazy frogaxel f akonlonely black eyeddont p info n
0,I.ll get there tomorrow and send it to you,ill get tomorrow send
0,K:)i will give my kvb acc details:),ki give kvb acc detail
0,Sian... Aft meeting supervisor got work 2 do liao... U working now?,sian aft meeting supervisor got work liao u working
0,Ya just telling abt tht incident..,ya telling abt tht incident
1,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",realize year well thousand old lady running around tattoo
0,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",tell make little spreadsheet track whose idea smoke determine smoke much entire month february ill come
0,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",hello love went day alright think sweet send jolt heart remind love hear screamed across sea world hear ahmad al hallaq loved owned possessive passionate kiss
0,Wherre's my boytoy ? :-(,wherres boytoy
0,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,gon na death im gon na leave note say robs fault avenge
0,Honey boo I'm missing u.,honey boo im missing u
0,K I'll be sure to get up before noon and see what's what,k ill sure get noon see whats
0,Ok lor ü reaching then message me.,ok lor reaching message
0,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",hi wkend ok journey terrible wk good huge back log marking
0,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,im reading text sent meant joke read light
0,You got job in wipro:)you will get every thing in life in 2 or 3 years.,got job wiproyou get every thing life year
0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,u ask next sat make im ok lor
0,"Excellent, I'll see what riley's plans are",excellent ill see riley plan
1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,please call customer service representative ampm guaranteed cash prize
0,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",ha ha nan yalrigu heltiniiyo kothi chikku u shared many thing wit meso far didnt told body even uttered word abt u ur trusting much tell others plz nxt time dont use word meok chikkub
0,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",sir good morning hope good weekend called let know able raise ltgt dad however said would make rest available mid feb amount still quite short hoping would help good day abiola
0,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,u missed u havent much bit bored holiday want go bak college sad isnt itxx
0,I can't describe how lucky you are that I'm actually awake by noon,cant describe lucky im actually awake noon
0,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,ujhhhhhhh computer shipped address sandiago parantella lane wtf poop
0,Oh ok i didnt know what you meant. Yep i am baby jontin,oh ok didnt know meant yep baby jontin
0,"Yeah that's what I thought, lemme know if anything's goin on later",yeah thats thought lem know anythings goin later
0,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,doc appointment next week im tired shoving stuff ugh couldnt normal body
1,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",anetworks allow company bill sm responsible supplier shop give guarantee sell b g
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,important customer service announcement call freephone
0,Dear i am not denying your words please,dear denying word please
0,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,yes think office lap room think thats last day didnt shut
1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,u nokia plus free digital camera u get u win free auction take part send nokia poboxtcrw
0,Nvm take ur time.,nvm take ur time
0,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,fucking chickened messaged would late woould buzz didnt hear word
0,Were trying to find a Chinese food place around here,trying find chinese food place around
0,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,haha yup hopefully lose kg mon hip hop go orchard weigh
0,You want to go? ,want go
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",im gon na home soon dont want talk stuff anymore tonight k ive cried enough today
0,G wants to know where the fuck you are,g want know fuck
0,Fine. Do you remember me.,fine remember
0,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,sir thats hr trip bus last week another audition next wednesday think might drive time
0,I think u have the wrong number.,think u wrong number
0,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,u say leh course nothing happen lar say v romantic jus bit lor thk e nite scenery nice leh
0,I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,thk shd ok said plus minus leave line paragraph
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,message free welcome new improved sex dogging club unsubscribe service reply stop
0,Webpage s not available!,webpage available
0,"What's up bruv, hope you had a great break. Do have a rewarding semester.",whats bruv hope great break rewarding semester
0,Hmm .. Bits and pieces lol ... *sighs* ...,hmm bit piece lol sigh
0,Dear are you angry i was busy dear,dear angry busy dear
1,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,big brother alert computer selected u k cash voucher call ntt po box cro bt landline cost ppm mobile vary
0,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",enjoy shower possessiveness poured u ur loved one bcoz world lie golden gift loved truly
0,Yup but it's not giving me problems now so mayb i'll jus leave it...,yup giving problem mayb ill jus leave
0,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",im actor work work evening sleep late since im unemployed moment always sleep late youre unemployed every day saturday
0,Men like shorter ladies. Gaze up into his eyes.,men like shorter lady gaze eye
0,Are you staying in town ?,staying town
0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",thanx yup coming back sun finish dinner going back hotel time fly tog exactly mth today hope well haf many mths come
0,Ü give me some time to walk there.,give time walk
0,India have to take lead:),india take lead
0,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,haha dont angry take practice real thing
1,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,guaranteed cash prize claim yr prize call customer service representative ampm cost p
0,I am not at all happy with what you saying or doing,happy saying
0,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,yup thk r e teacher said make face look longer darren ask cut short
0,"I‘ve got some salt, you can rub it in my open wounds if you like!",ive got salt rub open wound like
0,Customer place i will call you.,customer place call
0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
0,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,im arestaurant eating squid wan na dosomething late
1,For sale - arsenal dartboard. Good condition but no doubles or trebles!,sale arsenal dartboard good condition double treble
0,Ranjith cal drpd Deeraj and deepak 5min hold,ranjith cal drpd deeraj deepak min hold
0,Where is that one day training:-),one day training
0,"Omw back to tampa from west palm, you hear what happened?",omw back tampa west palm hear happened
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",cash prize claim call
0,Its not that time of the month nor mid of the time?,time month mid time
0,K go and sleep well. Take rest:-).,k go sleep well take rest
0,You could have seen me..i did't recognise you Face.:),could seen mei didt recognise face
0,Not able to do anything.,able anything
0,Ok k..sry i knw 2 siva..tats y i askd..,ok ksry knw sivatats askd
0,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",got another job one hospital data analysis something start monday sure thesis got finished
0,"Y cant u try new invention to fly..i'm not joking.,",cant u try new invention flyim joking
0,How much for an eighth?,much eighth
0,Sen told that he is going to join his uncle finance in cbe,sen told going join uncle finance cbe
0,Lemme know when you're here,lem know youre
0,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,juz havent woke bit blur blur dad went liao cant cum oso
0,Hmmm.but you should give it on one day..,hmmmbut give one day
0,Hmmm:)how many players selected?,hmmmhow many player selected
0,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,wheres mummy boy good bad positive negative mummy made wait hmmmm
0,Why didn't u call on your lunch?,didnt u call lunch
0,I guess it is useless calling u 4 something important.,guess useless calling u something important
0,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",k yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop
0,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,u ask darren go n pick u lor oso sian tmr haf meet lect
0,Is ur lecture over?,ur lecture
0,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,well pay like ltgt yr difficult
